,교량명,시도명,시군구명,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
340,모전교,경기도,이천시,37.308185,127.473326,37.308274,127.472963,0.0
341,향남1교,경기도,화성시,37.122667,126.916466,37.122608,126.916674,6.7
342,향남2교,경기도,화성시,37.123947,126.912223,37.124009,126.911891,0.0
343,향남3교,경기도,화성시,37.125174,126.912112,37.125005,126.912033,0.0
344,요당교,경기도,화성시,37.078236,126.913243,37.07809500000001,126.913248,5.6
345,번천3교,경기도,광주시,37.449024,127.25964,37.449711,127.260456,4.8
346,서호2교,경기도,화성시,37.239673,126.820577,37.241086,126.820021,0.0
347,서호1교,경기도,화성시,37.241856,126.81949,37.243143,126.81861299999998,0.0
348,수화3교,경기도,화성시,37.24687,126.816036,37.247188,126.815813,5.1
349,수화2교,경기도,화성시,37.255444,126.813367,37.256793,126.813119,0.0
350,백사IC교,경기도,이천시,37.30931500000001,127.468894,37.309237,127.469339,6.6
351,신대2교,경기도,이천시,37.310592,127.464835,37.310346,127.465669,5.6
352,RAMP-F교,경기도,이천시,37.311336,127.462558,37.311145,127.462937,5.7
353,신대1교,경기도,이천시,37.311457,127.462551,37.311248,127.463226,5.7
354,장신교,경기도,이천시,37.312503,127.460194,37.311884,127.461753,5.2
355,도봉2교,경기도,이천시,37.314463,127.45201000000002,37.314568,127.452778,5.6
356,도봉1교,경기도,이천시,37.312822,127.446958,37.312726,127.446588,6.2
357,수하3교(상),경기도,이천시,37.31291,127.437082,37.312605,127.438079,5.3
358,수하3교(하),경기도,이천시,37.31251500000001,127.438104,37.312861,127.436955,5.3
359,수하2교,경기도,이천시,37.314171,127.434712,37.314503,127.434102,6.2
360,수하1교,경기도,이천시,37.318791,127.425598,37.317746,127.427887,6.6
361,지석3교,경기도,이천시,37.319277,127.424523,37.31995300000001,127.423252,5.6
362,괸돌교,경기도,이천시,37.317579,127.428119,37.317503,127.428291,6.9
363,지석2교,경기도,이천시,37.320098,127.422934,37.32025,127.422622,6.7
364,지석1교(상),경기도,이천시,37.321181,127.421126,37.321585,127.420401,5.3
365,지석1교(하),경기도,이천시,37.321339,127.420459,37.32116,127.420757,5.3
366,봉현육교,경기도,광주시,37.339323,127.401606,37.339778,127.402291,6.9
367,봉현1교(상),경기도,광주시,37.342574,127.398105,37.342765,127.397678,5.6
368,봉현1교(하),경기도,광주시,37.342478,127.397445,37.342287,127.397811,5.6
369,설월교(상),경기도,광주시,37.344197,127.395152,37.344496,127.39464,6.5
370,설월교(하),경기도,광주시,37.344173,127.394407,37.343883,127.39493600000002,6.5
371,부항교(상),경기도,광주시,37.353502,127.381024,37.354337,127.379064,15.9
372,부항교(하),경기도,광주시,37.353259,127.380831,37.35413,127.378894,15.9
373,오향교,경기도,광주시,37.35676,127.374271,37.356536,127.374699,7.7
374,열미4교(RAMP-E),경기도,광주시,37.358011,127.372502,37.357774,127.372848,7.5
375,열미3교(RAMP-D),경기도,광주시,37.357512,127.372398,37.357693,127.371948,8.9
376,열미2교,경기도,광주시,37.357684000000006,127.372594,37.35777,127.372433,7.8
377,열미IC교,경기도,광주시,37.358947,127.370038,37.358779,127.370505,5.0
378,열미1교(상),경기도,광주시,37.365383,127.354516,37.366088,127.352386,6.8
379,열미1교(하),경기도,광주시,37.365752,127.352224,37.365066,127.354281,7.4
380,늑현교(상),경기도,광주시,37.372089,127.31876499999998,37.372372,127.31565,19.4
381,늑현교(하),경기도,광주시,37.371903,127.315942,37.371617,127.319362,20.6
382,용수교(상),경기도,광주시,37.375408,127.305604,37.37749,127.302022,15.4
383,용수교(하),경기도,광주시,37.377418,127.301914,37.375147,127.305337,15.4
384,상하1교,경기도,용인시 기흥구,37.254252,127.137635,37.253266,127.138789,11.5
385,상하2교,경기도,용인시 기흥구,37.251553,127.141756,37.25293,127.139296,22.0
386,상하IC RAMP-A교,경기도,용인시 기흥구,37.252456,127.140416,37.253867,127.139359,17.2
387,상하3교,경기도,용인시 기흥구,37.248713,127.14708799999998,37.249878,127.144999,30.4
388,궁촌교,경기도,용인시 처인구,37.238977,127.162669,37.240408,127.160784,21.3
389,궁촌IC RAMP-B교,경기도,용인시 처인구,37.239099,127.162202,37.239361,127.161898,20.4
390,궁촌1교(상),경기도,용인시 처인구,37.23627800000001,127.166467,37.235898,127.167153,14.7
391,궁촌1교(하),경기도,용인시 처인구,37.23644,127.166546,37.236092,127.167272,13.5
392,하고개교(상),경기도,용인시 처인구,37.23238900000001,127.176428,37.232937,127.174457,17.5
393,하고개교(하),경기도,용인시 처인구,37.233216,127.174571,37.232614,127.176524,16.6
394,역동교,경기도,용인시 처인구,37.230612,127.180568,37.230888,127.180076,7.2
395,명지교,경기도,용인시 처인구,37.227753,127.188345,37.228151,127.186965,15.9
396,동진1교,경기도,용인시 처인구,37.226086,127.192462,37.226325,127.19195,7.7
397,동진2교,경기도,용인시 처인구,37.225012,127.194555,37.225087,127.194442,9.4
398,신기교,경기도,용인시 처인구,37.219085,127.201632,37.219491,127.201329,12.1
399,신기1교,경기도,용인시 처인구,37.218075,127.202407,37.218544,127.202048,9.9
400,안터교,경기도,용인시 처인구,37.21574,127.20415,37.215966,127.203987,7.4
401,대촌IC RAMP-A교,경기도,용인시 처인구,37.213538,127.206129,37.213635,127.205885,9.3
402,대촌IC RAMP-D교,경기도,용인시 처인구,37.21522,127.206396,37.215083,127.206258,7.4
403,영남교,경기도,화성시,37.207691,126.819234,37.207691,126.819234,0.0
404,연풍과선교,경기도,파주시,37.81653,126.791999,37.817157,126.792332,8.0
405,신탄교(확),경기도,연천군,38.214736,127.139114,38.215452,127.139189,5.0
406,신원교,경기도,양평군,37.522374,127.373854,37.522306,127.373929,6.1
407,도곡교,경기도,양평군,37.514428,127.379806,37.514309,127.379906,6.3
408,국수교(구),경기도,양평군,37.508073,127.387104,37.507848,127.387702,10.5
409,고읍교,경기도,양평군,37.511425,127.447418,37.511066,127.448304,6.0
410,옥천교,경기도,양평군,37.50954,127.45021,37.509427,127.450293,4.9
411,하자포교,경기도,양평군,37.4277,127.537554,37.42792100000001,127.537557,5.5
412,영시교,경기도,양평군,37.505733,127.494974,37.505833,127.494872,6.0
413,백현교,경기도,양평군,37.528169,127.47657,37.528607,127.476262,7.6
414,천안2교,경기도,가평군,37.630715,127.48525,37.631131,127.485052,6.0
415,천안1교,경기도,가평군,37.65554,127.481837,37.655911,127.481513,6.0
416,탐선교,경기도,가평군,37.677598,127.481852,37.677456,127.48129099999998,5.5
417,삼밭교,경기도,가평군,37.688282,127.464713,37.688486,127.464745,5.0
418,회곡교,경기도,가평군,37.700875,127.454482,37.70103,127.45399,4.5
419,대사교,경기도,포천시,38.01762700000001,127.211703,38.017641,127.211381,4.8
420,창옥교,경기도,포천시,38.019256,127.190933,38.019325,127.19066,3.0
421,옥병교,경기도,포천시,38.021236,127.169495,38.021878,127.171877,5.0
422,궁평교,경기도,연천군,38.032484,127.102393,38.032496,127.102211,1.2
423,객현교,경기도,파주시,37.976832,126.946364,37.976846,126.946771,6.6
424,송우교,경기도,포천시,37.834633,127.15363899999998,37.834851,127.15373,3.0
425,포천2교,경기도,포천시,37.892774,127.20288899999998,37.893375,127.203246,2.5
426,포천3교,경기도,포천시,37.912112,127.216003,37.912302,127.216078,2.0
427,신북교,경기도,포천시,37.931923,127.225844,37.932013,127.225915,5.0
428,만세교(구),경기도,포천시,37.966527,127.249872,37.966986,127.250146,5.0
429,금주교,경기도,포천시,37.976283,127.247866,37.976454,127.247735,5.9
430,양문교,경기도,포천시,37.997104,127.24598,37.99737,127.246149,7.0
431,영중교,경기도,포천시,38.012486,127.247525,38.013445,127.247305,6.0
432,서두교,경기도,포천시,38.041169,127.265936,38.041403,127.266108,5.7
433,경교,경기도,포천시,38.114287,127.291503,38.114498,127.291607,3.0
434,1금남교,경기도,남양주시,37.632265,127.350839,37.632605,127.350981,6.5
435,신구운교,경기도,가평군,37.676869,127.375081,37.677557,127.375856,10.3
436,구운교,경기도,가평군,37.676816,127.375148,37.677499,127.375937,9.0
437,대성교,경기도,가평군,37.695509,127.383292,37.69563400000001,127.38336,12.6
438,소석교,경기도,가평군,37.710221,127.394754,37.710611,127.395025,8.5
439,원대교,경기도,가평군,37.700633,127.386523,37.700765,127.386775,10.8
440,1대성교,경기도,가평군,37.710119,127.395001,37.715271,127.398949,11.7
441,청평1교,경기도,가평군,37.725416,127.409337,37.726997,127.409967,13.6
442,청평2교,경기도,가평군,37.733194,127.410665,37.734619,127.412025,12.1
443,하감교,경기도,가평군,37.757306,127.436392,37.757478000000006,127.436411,3.0
444,감천교,경기도,가평군,37.768877,127.447509,37.769053,127.447567,2.0
445,상천교(확),경기도,가평군,37.776995,127.463182,37.777073,127.463275,4.5
446,하색교(확),경기도,가평군,37.803403,127.48915,37.803543,127.489633,5.3
447,가평2교(구),경기도,가평군,37.823391,127.518553,37.82484,127.521444,10.2
448,경강교(구),경기도,가평군,37.825093,127.521851,37.829083,127.52753,18.2
449,도평교,경기도,포천시,38.075375,127.389819,38.07555,127.389902,2.0
450,약사교,경기도,포천시,38.089162,127.391388,38.08942800000001,127.391407,6.5
451,자등교,경기도,포천시,38.095104,127.391561,38.095056,127.391757,5.0
452,신청평1교,경기도,가평군,37.725395,127.40935,37.726956,127.409972,13.6
453,신청평대교,경기도,가평군,37.718469,127.410586,37.722441,127.405608,15.0
454,덕소강변대교,경기도,남양주시,37.586198,127.205855,37.576829,127.218815,20.0
455,2금남교,경기도,남양주시,37.648348,127.365994,37.648486,127.366088,6.5
456,송촌교,경기도,남양주시,37.572475,127.324551,37.57273,127.324675,6.0
457,봉암교,경기도,파주시,37.812922,126.792491,37.813592,126.792244,6.5
458,등원교,경기도,파주시,37.754876,126.802829,37.755332,126.802483,2.5
459,월롱교,경기도,파주시,37.80085,126.792934,37.801638,126.793358,6.0
460,조안교,경기도,남양주시,37.544603,127.30333600000002,37.544782,127.303411,5.0
461,애미교,경기도,연천군,38.088124,127.079801,38.089135,127.079817,7.5
462,내곡교,경기도,남양주시,37.675218,127.154007,37.67546,127.15375,5.5
463,광전1교,경기도,남양주시,37.687185,127.135865,37.687588,127.134843,15.0
464,광전2교,경기도,남양주시,37.686903,127.136039,37.686656,127.135444,15.0
465,번영교,경기도,남양주시,37.688583,127.13308700000002,37.688788,127.132867,5.3
466,청학교,경기도,남양주시,37.706917,127.113818,37.708797,127.110278,6.5
467,덕소교,경기도,남양주시,37.588903,127.204058,37.588704,127.204226,5.0
468,도곡교,경기도,남양주시,37.574966,127.221087,37.574436,127.221841,13.7
469,도곡육교,경기도,남양주시,37.571889,127.226015,37.571727,127.226136,7.3
470,초성교,경기도,연천군,37.977216,127.064919,37.979876,127.064125,15.0
471,한탄교,경기도,연천군,38.004148,127.065614,38.007331,127.064809,15.0
472,은대육교,경기도,연천군,38.040574,127.066176,38.040747,127.066439,7.0
473,아신교,경기도,양평군,37.511964,127.441505,37.511911,127.441693,8.0
474,가평육교,경기도,가평군,37.822569,127.516175,37.822644,127.516417,7.3
475,봉현교,경기도,남양주시,37.71522,127.183908,37.715375,127.184152,2.5
476,과선교,경기도,남양주시,37.653732,127.161226,37.654337,127.160753,8.4
477,신월교,경기도,남양주시,37.65736500000001,127.158516,37.658063,127.158006,5.5
478,임송교,경기도,남양주시,37.66993,127.153464,37.671664,127.152871,11.0
479,부평1육교,경기도,남양주시,37.740351,127.195237,37.740508,127.195274,5.7
480,부평2육교,경기도,남양주시,37.741223,127.195641,37.741322,127.195719,5.7
481,부평IC 교,경기도,남양주시,37.740985,127.195449,37.743819,127.197906,3.3
482,부평1교,경기도,남양주시,37.744237,127.198198,37.745595,127.200355,7.8
483,부평육교,경기도,남양주시,37.745794,127.200765,37.745875,127.200904,7.1
484,부평2교,경기도,남양주시,37.74699,127.205202,37.747047,127.205618,5.0
485,신팔야교,경기도,남양주시,37.753264,127.216061,37.753695,127.216464,2.6
486,기장1교,경기도,포천시,37.794116,127.231061,37.794311,127.231332,3.8
487,기장2교,경기도,포천시,37.795287,127.234962,37.795372,127.235474,2.6
488,기장3교,경기도,포천시,37.795892,127.238403,37.796055,127.23923899999998,4.5
489,신효죽교,경기도,포천시,37.822817,127.263545,37.823048,127.263712,2.8
490,청담교,경기도,포천시,37.832931,127.267684,37.833039,127.267866,2.8
491,다대소교(상),경기도,양평군,37.569184,127.733964,37.569235,127.73426200000002,4.3
492,삼성교,경기도,양평군,37.570637,127.74078,37.57099,127.741418,5.2
493,마정1교,경기도,파주시,37.888502,126.758291,37.888655,126.758125,3.0
494,통일육교,경기도,파주시,37.894231,126.751638,37.894761,126.75117,8.6
495,통일대교,경기도,파주시,37.90022,126.745941,37.906781,126.739557,11.6
496,신내교,경기도,양평군,37.461797,127.52922,37.461921,127.529104,9.5
497,흑천교,경기도,양평군,37.464593,127.526586,37.465957,127.525274,13.1
498,회현교,경기도,양평군,37.470305,127.521788,37.470426,127.521692,4.8
499,팔당교,경기도,남양주시,37.545304,127.244743,37.544837,127.245966,11.0
500,팔당육교,경기도,남양주시,37.542165,127.25214,37.540511,127.256663,14.8
501,봉안대교(상),경기도,남양주시,37.53035300000001,127.282616,37.530421,127.291038,37.1
502,봉안대교(하),경기도,남양주시,37.530097,127.282584,37.530285,127.291049,37.3
503,조안철도육교,경기도,남양주시,37.531729,127.298733,37.531806,127.299068,10.5
504,조안램프교,경기도,남양주시,37.531409,127.298618,37.531528,127.299299,9.8
505,조안IC교,경기도,남양주시,37.532588,127.301837,37.532707,127.302336,8.4
506,신양수대교,경기도,양평군,37.533319,127.304562,37.537437,127.328283,12.0
507,용담대교,경기도,양평군,37.536595,127.34031,37.531559,127.365459,8.9
508,복포과선교,경기도,양평군,37.515391,127.424224,37.515199,127.426281,16.0
509,국수교(신),경기도,양평군,37.508031,127.387089,37.50781,127.387582,10.5
510,만세교(신),경기도,포천시,37.966496,127.249932,37.96696,127.250211,5.0
511,조종교,경기도,가평군,37.745737,127.427415,37.746855,127.428372,8.5
512,청평대교,경기도,가평군,37.728158,127.407619,37.728612,127.40892,15.5
513,양수IC교,경기도,양평군,37.537062,127.331476,37.537047,127.331768,4.5
514,두포교,경기도,파주시,37.90355200000001,126.824128,37.903786,126.824284,10.0
515,마진교,경기도,남양주시,37.555471,127.311593,37.555835,127.311776,4.5
516,덕평1교,경기도,양평군,37.504447,127.49084,37.504404,127.491859,10.7
517,덕평2교,경기도,양평군,37.50426,127.494756,37.504241,127.495094,7.8
518,상평육교,경기도,양평군,37.503912,127.496993,37.50386500000001,127.497154,6.2
519,덕평육교,경기도,양평군,37.502785,127.499811,37.502751,127.499921,6.8
520,공흥육교,경기도,양평군,37.499497,127.509494,37.499489,127.509698,6.5
521,백석육교,경기도,양평군,37.499253,127.515166,37.499249,127.515273,8.3
