교량명,도로노선명,시도명,시군구명,시군구코드,소재지지번주소,교량시작점위도,교량시작점경도,교량종료점위도,교량종료점경도,교량높이
일영1교(상),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 일영리,37.718247,126.92918,37.718379,126.931777,10.1
일영1교(하),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 일영리,37.718496,126.931772,37.718359,126.929174,10.1
일영2교(상),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 일영리,37.719734,126.938718,37.72124,126.941711,17.2
일영2교(하),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 일영리,37.721353,126.941626,37.719838,126.938632,17.2
장흥1교(상),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 석현리,37.727844,126.949368,37.72943,126.951795,45.7
장흥1교(하),일반국도39호선,경기도,양주시,41630,경기도 양주시 장흥면 석현리,37.7298,126.951794,37.728073,126.949164,45.7
대성교,일반국도1호선,경기도,파주시,41480,경기도 파주시 진서면 어룡리,37.942271,126.69738,37.942338,126.697226,10
양평IC교,일반국도37호선,경기도,양평군,41830,경기도 양평군 양평읍 공흥리,37.49938,127.512061,37.499367,127.512513,10
도곡교,일반국도37호선,경기도,양평군,41830,경기도 양평군 양평읍 도곡리,37.481964,127.518796,37.482367,127.518813,10
도곡천교,일반국도37호선,경기도,양평군,41830,경기도 양평군 양평읍 도곡리,37.490651,127.515343,37.490897,127.515178,10
양근천교,일반국도37호선,경기도,양평군,41830,경기도 양평군 양평읍 백안리,37.494409,127.513169,37.494747,127.513053,10
백안교,일반국도37호선,경기도,양평군,41830,경기도 양평군 양평읍 공흥리,37.497263,127.512541,37.497421,127.512531,10
설악공원교,일반국도75호선,경기도,가평군,41820,경기도 가평군 설악면 신천리,37.682402,127.488515,37.682919,127.488779,0
울업천교,일반국도75호선,경기도,가평군,41820,경기도 가평군 설악면 선촌리,37.688882,127.490751,37.689077,127.490872,0
생태육교,일반국도75호선,경기도,가평군,41820,경기도 가평군 청평면 고성리,37.708272,127.496337,37.708208,127.49658,5
가평대교,일반국도75호선,경기도,가평군,41820,경기도 가평군 설악면 사룡리,37.700999,127.494874,37.707498,127.496255,0
광전3교,일반국도43호선,경기도,남양주시,41360,경기도 남양주시 별내면 광전리,37.688141,127.132705,37.688032,127.133419,5.3
삼율리교,일반국도87호선,경기도,포천시,41650,경기도 포천시 관인면 중리,38.110087,127.209177,38.110896,127.209874,5
뒷골교,일반국도87호선,경기도,포천시,41650,경기도 포천시 창수면 운산리,38.057753,127.206019,38.058623,127.205953,5
절골교,일반국도87호선,경기도,포천시,41650,경기도 포천시 창수면 운산리,38.060137,127.205878,38.061056,127.205812,5
중리교,일반국도87호선,경기도,포천시,41650,경기도 포천시 관인면 중리,38.099586,127.207112,38.100194,127.206885,5
사노1교,일반국도43호선,경기도,구리시,41310,경기도 구리시 사노동,37.630857,127.136517,37.631335,127.136156,0
사노2교,일반국도43호선,경기도,구리시,41310,경기도 구리시 사노동,37.641249,127.132697,37.641287,127.132829,0
퇴계원IC4교,일반국도43호선,경기도,구리시,41310,경기도 구리시 사노동,37.64096,127.143427,37.6408,127.143894,0
퇴계원IC5교,일반국도43호선,경기도,구리시,41310,경기도 구리시 사노동,37.6409,127.131878,37.640957,127.131997,0
연평교,일반국도47호선,경기도,남양주시,41360,경기도 남양주시 진접읍 내각리,37.703336,127.170117,37.702843,127.169503,5
진건천교,일반국도47호선,경기도,남양주시,41360,경기도 남양주시 진접읍 연평리,37.710793,127.179487,37.709781,127.178379,5
장현고가교,일반국도47호선,경기도,남양주시,41360,경기도 남양주시 진접읍 장현리,37.712747,127.183233,37.713162,127.183082,5
연천IC교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 동막리,38.090851,127.079877,38.090922,127.07988,5
옥산교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 옥산리,38.102224,127.084753,38.10271,127.085028,5
옥산1천교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 옥산리,38.118472,127.090847,38.117229,127.090395,5
옥산2천교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 옥산리,38.124974,127.091568,38.124424,127.091579,5
옥산3천교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 옥산리,38.130594,127.090341,38.129972,127.09044,5
와초IC교,일반국도3호선,경기도,연천군,41800,경기도 연천군 연천읍 옥산리,38.13523,127.092873,38.135313,127.092955,5
꽃봉산천교,일반국도3호선,경기도,연천군,41800,경기도 연천군 신서면 도신리,38.139424,127.096489,38.140192,127.096832,5
도신대교,일반국도3호선,경기도,연천군,41800,경기도 연천군 신서면 도신리,38.161276,127.099318,38.165207,127.096448,5
마전천교,일반국도3호선,경기도,연천군,41800,경기도 연천군 신서면 도신리,38.175648,127.09292,38.177261,127.091781,5
마포대교,일반국도37호선,경기도,연천군,41800,경기도 연천군 전곡읍 마포리,38.008032,127.001318,38.010491,127.004096,30
어유1교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 어유지리,37.997521,126.984744,37.997166,126.984397,0
어유2교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 어유지리,37.99479,126.982361,37.995293,126.982829,0
장현1교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 장현리,37.992408,126.980505,37.992072,126.980251,0
장현2교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 장현리,37.98126,126.96694,37.979237,126.963549,5.2
객현1교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 객현리,37.975903,126.955595,37.975921,126.955242,0
객현2교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 객현리,37.976674,126.947143,37.976764,126.946745,0
솔개교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 장현리,37.98835,126.977107,37.98839,126.977142,0
선고개교,일반국도37호선,경기도,파주시,41480,경기도 파주시 적성면 객현리,37.976611,126.946725,37.97657,126.946367,0
팔당대교,일반국도45호선,경기도,하남시,41450,경기도 하남시 창우동,37.542365,127.233104,37.548336,127.24056,33
포천1교,일반국도43호선,경기도,포천시,41650,경기도 포천시 군내면 구읍리,37.889569,127.19858,37.890128,127.200088,5.9
사노교,일반국도43호선,경기도,남양주시,41360,경기도 남양주시 진건읍 진관리,37.63922,127.148556,37.639334,127.150889,5
상패천3교(연천),일반국도3호선,경기도,동두천시,41250,경기도 동두천시 상패동,37.909815,127.02981,37.910684,127.030385,9.3
외안흥교,일반국도3호선,경기도,동두천시,41250,경기도 동두천시 안흥동,37.925969,127.044168,37.928716,127.044874,11.8
복음교,일반국도6호선,경기도,양평군,41830,경기도 양평군 양서면 복포리,37.515064,127.427216,37.515325,127.427217,5
장탄교,일반국도37호선,경기도,연천군,41800,경기도 연천군 청산면 장탄리,38.033533,127.088889,38.033086,127.08925,5.8
장탄육교,일반국도37호선,경기도,연천군,41800,경기도 연천군 청산면 장탄리,38.038298,127.086568,38.037989,127.086619,6.4
전곡대교,일반국도37호선,경기도,연천군,41800,경기도 연천군 청산면 장탄리,38.04238,127.076402,38.039608,127.085,5
은대IC교,일반국도37호선,경기도,연천군,41800,경기도 연천군 전곡읍 은대리,38.044353,127.067593,38.043992,127.069267,8.1
은대과선교,일반국도37호선,경기도,연천군,41800,경기도 연천군 전곡읍 은대리,38.044931,127.065019,38.044769,127.065759,7.6
가사평교,일반국도37호선,경기도,연천군,41800,경기도 연천군 전곡읍 은대리,38.042754,127.074748,38.042779,127.074634,6
용바위교,일반국도37호선,경기도,연천군,41800,경기도 연천군 군남면 황지리,38.044211,127.055659,38.045345,127.058155,5
황지교,일반국도37호선,경기도,연천군,41800,경기도 연천군 군남면 황지리,38.040717,127.053105,38.042455,127.053938,5
구석동교,일반국도37호선,경기도,연천군,41800,경기도 연천군 군남면 황지리,38.037909,127.051887,38.036499,127.051282,5
화진교,일반국도37호선,경기도,연천군,41800,경기도 연천군 군남면 남계리,38.020967,127.031111,38.021417,127.032711,5
남계IC교,일반국도37호선,경기도,연천군,41800,경기도 연천군 군남면 남계리,38.019977,127.02762,38.01993,127.027412,5.5
신청학교,일반국도43호선,경기도,남양주시,41360,경기도 남양주시 별내면 청학리,37.706904,127.1134,37.708095,127.111208,6.2
지동교,일반국도47호선,경기도,포천시,41650,경기도 포천시 이동면 도평리,38.095102,127.391585,38.095061,127.391739,5
영로대교,일반국도87호선,경기도,포천시,41650,경기도 포천시 관인면 중리,38.064815,127.205552,38.071494,127.204118,57
상패천3교(의정부),일반국도3호선,경기도,동두천시,41250,경기도 동두천시 상패동,37.909772,127.029984,37.910637,127.030552,7.6
다락과선교,일반국도1호선,경기도,파주시,41480,경기도 파주시 월롱면 위전리,37.787644,126.78938,37.788342,126.789418,5
부평IC램프교,일반국도47호선,경기도,남양주시,41360,경기도 남양주시 진접읍 부평리,37.742882,127.196797,37.742926,127.195719,0
용정교,일반국도87호선,경기도,포천시,41650,경기도 포천시 군내면 구읍리,37.888011,127.209774,37.888493,127.209639,5
아치울교(사가정),시도,경기도,구리시,41310,경기도 구리시 아천동,37.576116,127.12458,37.576528,127.123904,2
아치울교(암사),시도,경기도,구리시,41310,경기도 구리시 아천동,37.576354,127.123748,37.575976,127.124445,2
아천IC Ramp-L,시도,경기도,구리시,41310,경기도 구리시 아천동,37.575909,127.12543,37.576779,127.124979,5
장자천교(사가정방향),시도,경기도,구리시,41310,경기도 구리시 아천동,37.574944,127.126289,37.575783,127.12513,0
장자천교(암사방향),시도,경기도,구리시,41310,경기도 구리시 아천동,37.575653,127.124971,37.574922,127.126085,0
복하교,국가지원지방도70호선,경기도,이천시,41500,경기도 이천시 진리동,37.266363,127.461983,37.267259,127.459923,8
고당1교,지방도333호선,경기도,이천시,41500,경기도 이천시 율면 고당리,37.091814,127.541899,37.092034,127.542044,2
안성천교,지방도302호선,경기도,안성시,41550,경기도 안성시 미양면 후평리,36.987425,127.207365,36.986193,127.20844,8
한천교,지방도302호선,경기도,안성시,41550,경기도 안성시 미양면 후평리,36.989574,127.205511,36.988833,127.206144,8
가리산교,지방도325호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 백암면 근삼리,37.138155,127.370947,37.138227,127.370951,2
가산육교,지방도337호선,경기도,이천시,41500,경기도 이천시 부발읍 가산리,37.244048,127.511453,37.244629,127.511506,7
갈천1교,지방도315호선,경기도,화성시,41590,경기도 화성시 향남읍 수직리,37.12537,126.985607,37.125573,126.985576,2.5
계향교,지방도315호선,경기도,화성시,41590,경기도 화성시 정남면 계향리,37.150338,126.981657,37.150586,126.981531,2.5
고당교,지방도333호선,경기도,이천시,41500,경기도 이천시 율면 고당리,37.101021,127.548915,37.102827,127.550025,6
광동교(상),국가지원지방도88호선,경기도,광주시,41610,경기도 광주시 퇴촌면 도마리,37.471339,127.293549,37.471237,127.295942,7
광동교(하),국가지원지방도88호선,경기도,광주시,41610,경기도 광주시 퇴촌면 도마리,37.471365,127.293536,37.471238,127.295929,7
구양교,지방도341호선,경기도,여주시,41670,경기도 여주시 능서면 구양리,37.309954,127.581014,37.310061,127.581239,4.6
굴암1교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 묵리,37.175746,127.231647,37.176014,127.231797,5
굴암2교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 묵리,37.169245,127.23912,37.168864,127.239276,3
귀여교,지방도342호선,경기도,광주시,41610,경기도 광주시 남종면 귀여리,37.50741,127.316815,37.507697,127.317005,5
금광2교,지방도302호선,경기도,안성시,41550,경기도 안성시 금광면 금광리,36.98956,127.330809,36.989787,127.330659,2.7
금광교,지방도302호선,경기도,안성시,41550,경기도 안성시 금광면 금광리,36.99849,127.326017,36.999255,127.326138,3
금왕교,지방도342호선,경기도,양평군,41830,경기도 양평군 양동면 금왕리,37.477966,127.728984,37.477953,127.729356,3
기천교,지방도322호선,경기도,화성시,41590,경기도 화성시 봉담읍 상기리,37.198518,126.913963,37.198489,126.914187,2.5
노곡교,국가지원지방도98호선,경기도,광주시,41610,경기도 광주시 도척면 노곡리,37.306491,127.332108,37.306743,127.332265,3
단석2교,지방도349호선,경기도,양평군,41830,경기도 양평군 양동면 쌍학리,37.404345,127.748284,37.404786,127.748386,4.5
대동교,지방도325호선,경기도,안성시,41550,경기도 안성시 금광면 석하리,36.960503,127.309878,36.96072,127.310052,3
대문교,지방도302호선,경기도,안성시,41550,경기도 안성시 금광면 현곡리,36.983485,127.343822,36.983837,127.344179,3.5
대양교,지방도356호선,경기도,김포시,41570,경기도 김포시 대곶면 초원지리,37.654978,126.610687,37.654931,126.611122,3
덕산교,지방도325호선,경기도,안성시,41550,경기도 안성시 삼죽면 덕산리,37.083665,127.375143,37.083892,127.375062,2
덕촌교,지방도341호선,경기도,양평군,41830,경기도 양평군 용문면 덕촌리,37.514279,127.604404,37.514535,127.604173,2.5
도장교,지방도352호선,경기도,양평군,41830,경기도 양평군 서종면 도장리,37.607748,127.375986,37.607716,127.376721,2.4
도전교,지방도349호선,경기도,여주시,41670,경기도 여주시 강천면 도전리,37.334625,127.749508,37.334882,127.749659,3.5
돈실교,지방도325호선,경기도,이천시,41500,경기도 이천시 호법면 매곡리,37.198428,127.384519,37.198686,127.384544,2.5
마둔교,지방도325호선,경기도,안성시,41550,경기도 안성시 금광면 오산리,36.978493,127.311501,36.978474,127.312037,8
마성교,지방도321호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 포곡읍 마성리,37.278003,127.196855,37.278208,127.197185,5
망미1교,지방도341호선,경기도,양평군,41830,경기도 양평군 지평면 망미리,37.464767,127.652363,37.46488,127.652519,2.5
매곡교,지방도325호선,경기도,이천시,41500,경기도 이천시 호법면 매곡리,37.209679,127.385988,37.209941,127.385736,5
매산교,지방도321호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 모현읍 매산리,37.342824,127.224919,37.343572,127.225391,4
몰운교,지방도349호선,경기도,양평군,41830,경기도 양평군 청운면 갈운리,37.538505,127.749316,37.538639,127.749455,5
무갑교,지방도325호선,경기도,광주시,41610,경기도 광주시 초월읍 무갑리,37.426966,127.3104,37.427128,127.31058,3
무명교,지방도325호선,경기도,광주시,41610,경기도 광주시 퇴촌면 광동리,37.468666,127.306629,37.468715,127.30665,2
묵리교,지방도318호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 이동읍 묵리,37.185191,127.231439,37.18502,127.231715,3
문례교,지방도345호선,경기도,양평군,41830,경기도 양평군 단월면 석산리,37.641011,127.60305,37.641062,127.603426,3
문호1교,지방도391호선,경기도,양평군,41830,경기도 양평군 서종면 문호리,37.602706,127.350671,37.603461,127.350293,3.5
바치울교,지방도391호선,경기도,양평군,41830,경기도 양평군 서종면 수입리,37.635527,127.36548,37.635722,127.365663,3.5
방축교,지방도306호선,경기도,안성시,41550,경기도 안성시 양성면 필산리,37.059261,127.229971,37.059311,127.230181,2.7
번도교,지방도341호선,경기도,여주시,41670,경기도 여주시 능서면 번도리,37.302213,127.57353,37.302367,127.573567,5
봉무교,지방도321호선,경기도,용인시 처인구,41461,경기도 용인시 처인구 남사면 봉무리,37.114381,127.152976,37.114291,127.153303,3
사창교,지방도306호선,경기도,화성시,41590,경기도 화성시 양감면 사창리,37.091801,126.977562,37.091902,126.977757,3
